time,AT,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
1980-12-31,0.0824789389799635,0.3282587659380692,0.0845655737704918,0.0282104963570127,0.1987340619307832,0.240276183970856,0.4033771630236794,0.2750022768670309,0.126893897996357,0.178797131147541,0.2131183970856102,0.0906032559198542,0.1547413479052823,0.3526288706739526,0.0737150500910746,0.2590664845173042,0.2725621584699453,0.254350295992714,0.4059557149362477,0.3667875683060109,0.1334446721311475,0.2739343123861567,0.1459833788706739,0.0961328551912568,0.171290072859745,0.0504808743169398,0.1116560792349726,0.3695706967213115
1981-12-31,0.0913071917808219,0.3059755707762557,0.1009012557077625,0.0329335616438356,0.2072907534246575,0.2348130136986301,0.4150342465753424,0.3062245433789954,0.1306257990867579,0.2148237442922374,0.2088533105022831,0.0951877853881278,0.1725848173515981,0.3458114155251141,0.0795809360730593,0.2665482876712329,0.254433105022831,0.2745844748858447,0.3800897260273972,0.3465946347031963,0.1432754566210045,0.2807917808219178,0.1484066210045662,0.1147146118721461,0.1966942922374429,0.049329908675799,0.1247995433789954,0.3675817351598173
1982-12-31,0.0679792237442922,0.3065054794520547,0.0800328767123287,0.0279883561643835,0.1679699771689497,0.2086971461187214,0.3958526255707762,0.3395216894977169,0.1200761415525114,0.2428141552511415,0.2014888127853881,0.089305707762557,0.1365696347031963,0.3694789954337899,0.0664570776255707,0.252466210045662,0.2455509132420091,0.2840939497716895,0.3608586757990867,0.3423791095890411,0.1718834474885844,0.2316616438356164,0.1331671232876712,0.0870783105022831,0.214018607305936,0.0536390410958904,0.1026921232876712,0.3745486301369863
1983-12-31,0.0858893835616438,0.3398796803652968,0.0932477168949771,0.0321188356164383,0.2105577625570776,0.2530281963470319,0.4600755707762557,0.3688592465753424,0.1127739726027397,0.2328136986301369,0.2137184931506849,0.0903165525114155,0.1587598173515982,0.3550415525114155,0.0738456621004566,0.3090952054794521,0.2804305936073059,0.3296939497716895,0.3471593607305936,0.3858313926940639,0.1743297945205479,0.3022922374429224,0.1381474885844749,0.1053034246575342,0.2390450913242009,0.0528832191780821,0.1229910958904109,0.3852874429223744
1984-12-31,0.0753786429872495,0.2991460610200364,0.076705373406193,0.0316046220400728,0.1834375,0.2211518670309654,0.4256383196721311,0.2773493852459016,0.1351491347905282,0.1903072632058288,0.2098105646630237,0.1049372723132969,0.1535546448087431,0.3119793943533698,0.0783645264116575,0.2566016621129326,0.2405527094717668,0.2555836748633879,0.3628164845173042,0.3356865892531876,0.1592896174863388,0.2598482468123861,0.1523987932604736,0.1002117486338797,0.1807675318761384,0.0629816712204007,0.1128500683060109,0.3376111111111111
1985-12-31,0.0769659817351598,0.3074474885844748,0.0954735159817351,0.0248672374429223,0.1881393835616438,0.2217704337899543,0.3889300228310502,0.2847496575342466,0.1193320776255707,0.2020445205479452,0.1898381278538812,0.0900463470319634,0.1502776255707762,0.3384642694063927,0.0671579908675799,0.2432140410958904,0.2511364155251141,0.2456333333333333,0.3436246575342466,0.3440561643835616,0.1419559360730593,0.2539713470319635,0.152659703196347,0.109055707762557,0.1865003424657534,0.0540828767123287,0.1040843607305936,0.3534115296803653
1986-12-31,0.0745029680365296,0.3406130136986301,0.0761002283105022,0.0325268264840182,0.1885221461187214,0.2392872146118721,0.4453308219178082,0.3219672374429224,0.1185254566210045,0.2253522831050228,0.2113901826484018,0.0822268264840182,0.1369752283105023,0.4048340182648401,0.0688160958904109,0.2793204337899543,0.2715837899543379,0.2861069634703196,0.366483904109589,0.3881224885844749,0.1649308219178082,0.2781723744292237,0.1332560502283105,0.0910519406392694,0.2144655251141552,0.0502077625570776,0.101718607305936,0.4288642694063927
1987-12-31,0.0778619863013698,0.2786735159817351,0.0863374429223744,0.024811301369863,0.1770994292237443,0.2051341324200913,0.3962937214611872,0.318273401826484,0.1205009132420091,0.2127859589041096,0.1894755707762557,0.0967627853881278,0.1501125570776255,0.3220094748858447,0.0715014840182648,0.2669231735159817,0.2351732876712328,0.2763011415525114,0.3537520547945205,0.3163386986301369,0.1553502283105022,0.2630772831050228,0.1481955479452054,0.0971106164383561,0.1975239726027397,0.0517711187214611,0.1124922374429223,0.3210360730593607
1988-12-31,0.0831827185792349,0.3307315573770492,0.0921519808743169,0.0325013661202185,0.1972775500910746,0.2500447404371584,0.440831397996357,0.3407538706739526,0.1222554644808743,0.2135442850637522,0.2172460154826958,0.090069785974499,0.1515514571948998,0.3526429872495446,0.0712526183970856,0.281503529143898,0.2737706056466302,0.2950612477231329,0.3569984061930783,0.3867283697632058,0.1515560109289617,0.2823438069216758,0.150300660291439,0.1053395947176684,0.1956622267759562,0.0491613160291439,0.1101512978142076,0.373816029143898
1989-12-31,0.0705334474885844,0.2762889269406393,0.089860502283105,0.0225825342465753,0.1715843607305936,0.2105006849315068,0.4387610730593607,0.3386670091324201,0.1271270547945205,0.2392727168949771,0.1875051369863014,0.0775930365296803,0.1385309360730593,0.3535141552511415,0.0564610730593607,0.2801386986301369,0.2157962328767123,0.2932487442922374,0.3132207762557077,0.3351012557077625,0.1817638127853881,0.2706108447488584,0.1612099315068493,0.100674200913242,0.2320020547945205,0.0450916666666666,0.1005671232876712,0.3646188356164384
1990-12-31,0.0713134703196347,0.3339894977168949,0.0744490867579908,0.0310940639269406,0.1908578767123287,0.2495136986301369,0.4619706621004566,0.3286998858447488,0.1168594748858447,0.2344901826484018,0.2045506849315068,0.0839852739726027,0.1390703196347032,0.4048124429223744,0.0637415525114155,0.3043738584474886,0.2628746575342466,0.3042218036529681,0.3305428082191781,0.3907517123287671,0.1970754566210045,0.2933815068493151,0.1455987442922374,0.092068607305936,0.2400908675799086,0.0476341324200913,0.1027533105022831,0.4258384703196347
1991-12-31,0.0709180365296803,0.2828896118721461,0.0843521689497716,0.0245410958904109,0.1687518264840182,0.2116477168949772,0.4275691780821917,0.3048380136986301,0.1207291095890411,0.2154767123287671,0.1955126712328767,0.0858280821917808,0.141300799086758,0.3492046803652968,0.0690062785388127,0.2518031963470319,0.233288698630137,0.2663971461187214,0.3635546803652968,0.3341181506849315,0.1615552511415525,0.2540143835616438,0.1526425799086758,0.0936479452054794,0.2064310502283105,0.0458025114155251,0.1044396118721461,0.3534308219178082
1992-12-31,0.0797453324225865,0.3119357923497267,0.0983945810564663,0.0292354280510018,0.1973731785063752,0.2355314207650273,0.4360112704918032,0.3313879781420765,0.1225787795992714,0.2544167805100182,0.1974622040072859,0.0956660974499089,0.1610687613843351,0.3714683515482695,0.0673783014571949,0.2731329690346084,0.2487046903460837,0.289217213114754,0.3807166438979963,0.3651018897996357,0.1738262750455373,0.2780103597449909,0.1562416894353369,0.1102756147540983,0.2280651183970856,0.0553712431693989,0.1170729735883424,0.389614412568306
1993-12-31,0.0823055936073059,0.3136364155251141,0.0935744292237442,0.0317485159817351,0.203612899543379,0.2369770547945205,0.4399340182648402,0.3338028538812785,0.1161474885844748,0.2240939497716895,0.2045543378995434,0.1032756849315068,0.1646730593607306,0.3550189497716894,0.0699512557077625,0.2982141552511416,0.2661568493150685,0.3033486301369862,0.3567396118721461,0.3479950913242009,0.1720729452054794,0.2868164383561644,0.1442184931506849,0.1151623287671232,0.2193004566210045,0.0664805936073059,0.1110849315068493,0.3676457762557077
1994-12-31,0.0791098173515981,0.3285434931506849,0.0795590182648401,0.0309715753424657,0.2030836757990867,0.2529941780821917,0.4633547945205479,0.3174853881278539,0.1256333333333333,0.20822100456621,0.2084200913242009,0.0881877853881278,0.154008904109589,0.3934498858447489,0.0674216894977169,0.2773457762557078,0.2681083333333333,0.2880573059360731,0.3186327625570776,0.3680109589041095,0.1592813926940639,0.2864962328767123,0.1533735159817351,0.0986680365296803,0.2024082191780822,0.0535366438356164,0.1106289954337899,0.4110961187214612
1995-12-31,0.0869884703196347,0.3054675799086758,0.0899291095890411,0.0339010273972602,0.2054157534246575,0.2389811643835616,0.4353738584474886,0.3443246575342465,0.1343377853881278,0.2437021689497717,0.2122630136986301,0.1023577625570776,0.156226598173516,0.3498592465753424,0.0774877853881278,0.2761336757990867,0.2589900684931507,0.2998654109589041,0.4026810502283104,0.3487127853881279,0.1736841324200913,0.2737552511415525,0.1594528538812785,0.0979857305936073,0.2299132420091324,0.0583522831050228,0.1142011415525114,0.3672708904109589
1996-12-31,0.071615664845173,0.2747191484517304,0.0795886839708561,0.0231586976320582,0.1633915072859744,0.1895625,0.3889413706739526,0.2935266393442623,0.1405420081967213,0.2041097449908925,0.1942258652094717,0.0886394581056466,0.1407446493624772,0.3337066256830601,0.0752248406193078,0.2323218351548269,0.2245913023679417,0.2446065573770491,0.4089707422586521,0.3200142304189435,0.1468024817850637,0.2209340846994535,0.1675539617486338,0.0929888433515482,0.183029485428051,0.0482569444444444,0.1069930555555555,0.3537433970856102
1997-12-31,0.0804107305936073,0.2830744292237442,0.0959036529680365,0.0265136986301369,0.1782454337899543,0.2112506849315068,0.4067211187214611,0.3168107305936073,0.116318607305936,0.2285759132420091,0.1914925799086758,0.0953090182648401,0.1572680365296803,0.3311652968036529,0.0726926940639269,0.2724401826484018,0.2325982876712328,0.2865744292237442,0.3478033105022831,0.3242211187214612,0.1738021689497716,0.2606711187214611,0.1365352739726027,0.1031924657534246,0.2208353881278539,0.0528699771689497,0.1131571917808219,0.3370049086757991
1998-12-31,0.0855336757990867,0.3405447488584475,0.1001277397260274,0.0329711187214611,0.2172255707762557,0.2547313926940639,0.4666045662100457,0.3079147260273973,0.1195929223744292,0.2151654109589041,0.2155361872146118,0.0972527397260274,0.1599940639269406,0.3731457762557078,0.0735010273972602,0.2790317351598174,0.2757949771689497,0.2794944063926941,0.3482518264840182,0.3840333333333333,0.1512873287671232,0.2993415525114155,0.1423716894977169,0.1150800228310502,0.1993692922374429,0.0585343607305936,0.1220053652968036,0.3949309360730593
1999-12-31,0.0784490867579908,0.3354489726027397,0.0882650684931506,0.0325310502283105,0.1902938356164383,0.2319087899543379,0.4107534246575342,0.2920932648401826,0.13344600456621,0.2058172374429223,0.221095205479452,0.0982541095890411,0.1530687214611872,0.3731764840182648,0.0779047945205479,0.247411301369863,0.2783972602739726,0.2549309360730594,0.3670875570776256,0.3672417808219178,0.1568973744292237,0.258609703196347,0.155534703196347,0.1017690639269406,0.1984545662100456,0.058825,0.1156883561643835,0.3855378995433789
2000-12-31,0.0822034380692167,0.3361915983606557,0.0898280965391621,0.0254200819672131,0.1857313296903461,0.2311140710382513,0.4424722222222222,0.3137748178506375,0.1292544398907104,0.2275039845173042,0.2088952641165755,0.0905412112932604,0.1571890938069216,0.3534527550091074,0.068060223132969,0.2592665072859745,0.2583946948998178,0.2692760701275045,0.3523921903460837,0.3817879098360656,0.1717470400728597,0.2543037340619308,0.1571630236794171,0.1031304644808743,0.2177928051001821,0.0494015255009107,0.1163501821493624,0.3671716757741348
2001-12-31,0.0784684931506849,0.3078179223744292,0.1032015981735159,0.031296803652968,0.1738388127853881,0.2137126712328767,0.388040296803653,0.2841820776255708,0.1412875570776255,0.2094268264840182,0.2119020547945205,0.1081554794520548,0.1693785388127854,0.3004979452054794,0.0791245433789954,0.2387388127853881,0.2605195205479452,0.2450501141552511,0.363865410958904,0.3353095890410958,0.1494421232876712,0.241975,0.1743349315068493,0.1088101598173516,0.1929916666666666,0.0637327625570776,0.1228857305936073,0.3350795662100456
2002-12-31,0.0780463470319634,0.313670205479452,0.0855987442922374,0.0282054794520547,0.1917223744292237,0.2271678082191781,0.4180278538812785,0.2899946347031963,0.1291502283105023,0.1854781963470319,0.2198295662100456,0.0980502283105022,0.1601592465753424,0.3566977168949771,0.0667552511415525,0.2682416666666666,0.2681458904109589,0.2711106164383561,0.3947345890410959,0.3380674657534246,0.1356940639269406,0.2663163242009132,0.1541078767123287,0.1087554794520548,0.1761148401826484,0.0590106164383561,0.1156859589041095,0.356232305936073
2003-12-31,0.0694861872146118,0.2615594748858447,0.0834035388127854,0.0233680365296803,0.1612533105022831,0.1915965753424657,0.3803821917808219,0.2999609589041095,0.1296595890410959,0.2240410958904109,0.1848990867579908,0.0945070776255707,0.1410060502283105,0.3309913242009132,0.0732563926940639,0.2550183789954338,0.2219655251141552,0.2661852739726027,0.3536164383561643,0.2932052511415525,0.1491349315068493,0.240987899543379,0.1513578767123287,0.0944472602739726,0.1977190639269406,0.0539293378995433,0.1063857305936073,0.3367956621004566
2004-12-31,0.077268897996357,0.2957612704918033,0.0918195582877959,0.0278785291438979,0.1867164162112932,0.221863160291439,0.4279303278688525,0.2836572176684881,0.1166137295081967,0.1993232012750455,0.1953039617486338,0.090965960837887,0.1479074453551912,0.348069558287796,0.0724485428051001,0.2473959471766849,0.2470933515482695,0.2561415072859745,0.352060223132969,0.3371610883424408,0.1548885473588342,0.2600225409836065,0.1332885928961748,0.1018196721311475,0.1946476548269581,0.0513553051001821,0.1111346766848816,0.3604735883424408
2005-12-31,0.0768157534246575,0.2748759132420091,0.0929167808219178,0.0230383561643835,0.1726154109589041,0.2042850456621004,0.417949200913242,0.3000760273972603,0.117662100456621,0.225844406392694,0.1864382420091324,0.0898600456621004,0.1494529680365297,0.3439791095890411,0.0666786529680365,0.233058105022831,0.2200759132420091,0.2586276255707762,0.3812623287671233,0.3188868721461187,0.163787100456621,0.2373654109589041,0.1389027397260274,0.0999240867579908,0.203285502283105,0.0513921232876712,0.1061115296803653,0.3714938356164383
2006-12-31,0.0691608447488584,0.3088820776255707,0.0822236301369863,0.0230515981735159,0.1652316210045662,0.2107698630136986,0.3904672374429224,0.2910107305936072,0.1198493150684931,0.2041068493150685,0.1958659817351598,0.0873885844748858,0.1314329908675799,0.34,0.0648727168949771,0.2298727168949771,0.248048401826484,0.2494397260273972,0.3316462328767123,0.3460237442922375,0.1613899543378995,0.2241632420091324,0.1384439497716895,0.090673401826484,0.1942086757990867,0.0560417808219178,0.0953655251141552,0.3598054794520548
2007-12-31,0.0851872146118721,0.3171966894977169,0.0924536529680365,0.0330652968036529,0.2071699771689497,0.2513993150684931,0.454732305936073,0.3189698630136986,0.1181183789954338,0.2224723744292237,0.2112458904109589,0.0892692922374429,0.1524850456621004,0.3243247716894977,0.0705714611872146,0.2720956621004566,0.2754502283105022,0.2822808219178082,0.3747808219178082,0.3638328767123288,0.1665085616438356,0.2819176940639269,0.1297478310502283,0.1088969178082191,0.210531506849315,0.0521681506849315,0.1132239726027397,0.3676494292237443
2008-12-31,0.077462431693989,0.3066798724954463,0.0881010928961748,0.0277098132969034,0.1886760018214936,0.2285862932604735,0.4324081284153006,0.3476045081967213,0.1275562386156648,0.2099027777777777,0.197926912568306,0.0946763433515482,0.151883310564663,0.3661612021857923,0.0710482695810564,0.2887057149362477,0.2477857468123862,0.3084085837887068,0.3186956967213114,0.365522427140255,0.1547668488160291,0.2690350637522768,0.1508320810564663,0.1017548952641165,0.2018713570127504,0.0538578096539162,0.1174648224043715,0.3925832194899817
2009-12-31,0.0752531963470319,0.2905810502283105,0.0774954337899543,0.0242474885844748,0.1687224885844749,0.2060799086757991,0.4099061643835616,0.2633175799086757,0.1339297945205479,0.1891445205479452,0.1916868721461187,0.0963643835616438,0.1445066210045662,0.3443125570776255,0.0738408675799086,0.2273172374429223,0.234655707762557,0.2396060502283105,0.389281506849315,0.3364357305936073,0.1556146118721461,0.2263833333333333,0.1538660958904109,0.0887119863013698,0.1798848173515981,0.0510996575342465,0.1027720319634703,0.3583698630136986
2010-12-31,0.0770875570776255,0.256826598173516,0.0912034246575342,0.0252382420091324,0.1697058219178082,0.1941307077625571,0.3940713470319635,0.2755138127853881,0.1378544520547945,0.1870116438356164,0.1901262557077625,0.0935978310502283,0.1537949771689497,0.2591784246575342,0.0763042237442922,0.2356560502283105,0.2184165525114155,0.2418700913242009,0.4252918949771689,0.2888198630136986,0.1342420091324201,0.2470537671232876,0.1667977168949771,0.1004489726027397,0.1754135844748858,0.0527571917808219,0.1149920091324201,0.2948736301369863
2011-12-31,0.0676236301369863,0.2887239726027397,0.07119600456621,0.0203383561643835,0.1635147260273972,0.2219277397260274,0.452570205479452,0.3430407534246575,0.1088638127853881,0.2282015981735159,0.1765561643835616,0.0825070776255707,0.1237115296803652,0.3670348173515981,0.0633932648401826,0.278673401826484,0.2189125570776255,0.3021965753424658,0.3356220319634703,0.350573401826484,0.1771034246575342,0.2556418949771689,0.1352044520547945,0.0856149543378995,0.2264914383561644,0.0469824200913241,0.0968575342465753,0.3739981735159817
2012-12-31,0.0771453779599271,0.2905952868852459,0.0924382969034608,0.0285274362477231,0.1746231785063752,0.2146131602914389,0.44585735428051,0.3176571038251366,0.1240354052823315,0.2132742486338797,0.2035599954462659,0.1008701047358834,0.1578537112932604,0.3235659153005464,0.0766757741347905,0.2577692395264116,0.2372191484517304,0.2731458333333333,0.3450045537340619,0.3304073315118397,0.1625242486338798,0.2464892987249544,0.1343632741347905,0.0996354735883424,0.1996497040072859,0.0635265255009107,0.1136279599271402,0.3448839936247723
2013-12-31,0.0733341324200913,0.2832697488584475,0.0904886986301369,0.023005707762557,0.1652107305936073,0.2008317351598173,0.408975,0.286633904109589,0.1520910958904109,0.2109576484018265,0.1991970319634703,0.0901714611872146,0.1499925799086758,0.3500478310502283,0.0724313926940639,0.232137899543379,0.2251021689497717,0.2449626712328767,0.3920244292237443,0.3307712328767123,0.1528591324200913,0.2319223744292237,0.1676986301369863,0.1022841324200913,0.2024721461187214,0.0514666666666666,0.1107539954337899,0.3711933789954338
2014-12-31,0.0687858447488584,0.2880133561643835,0.0775869863013698,0.0191013698630137,0.1582571917808219,0.1964860730593607,0.4395260273972602,0.279320205479452,0.1409311643835616,0.1997175799086758,0.1938683789954338,0.0898021689497717,0.136163698630137,0.3305192922374429,0.0655317351598173,0.2356584474885844,0.2128155251141552,0.2470777397260273,0.3636431506849315,0.3335908675799086,0.1657092465753424,0.2340688356164383,0.1633511415525114,0.0978650684931506,0.1934950913242009,0.0514399543378995,0.1026384703196347,0.3577195205479452
2015-12-31,0.0748183789954338,0.3191,0.0868598173515981,0.0234015981735159,0.1773574200913242,0.2286260273972602,0.4841900684931507,0.3322945205479452,0.1206423515981735,0.2463086757990867,0.2007351598173516,0.0949165525114155,0.142882305936073,0.3793420091324201,0.0673366438356164,0.2710869863013699,0.2469184931506849,0.2866933789954338,0.319939497716895,0.3687894977168949,0.1837374429223744,0.2696253424657534,0.1457672374429224,0.0983615296803653,0.2414477168949771,0.0583803652968036,0.1089455479452054,0.4004019406392694
2016-12-31,0.067757285974499,0.2737109517304189,0.0911171448087431,0.0207561475409836,0.1508572404371584,0.1892761839708561,0.4024010701275045,0.2927869990892531,0.1272071948998178,0.1932527322404371,0.1834170081967213,0.0942834699453551,0.1423245673952641,0.323273679417122,0.0750185564663023,0.2430169626593807,0.2155913023679417,0.2574627732240437,0.3754888433515482,0.3106292122040073,0.1416778233151184,0.2299888433515482,0.1610371129326047,0.0989795081967213,0.1924436475409836,0.0532533014571948,0.0994971539162112,0.3361435564663023
2017-12-31,0.083496803652968,0.2746198630136986,0.0954486301369863,0.023722602739726,0.1842794520547945,0.2223301369863013,0.4494802511415525,0.3178317351598174,0.1184562785388127,0.2084514840182648,0.1864373287671233,0.1072350456621004,0.1657811643835616,0.3381673515981735,0.0756801369863013,0.2591300228310502,0.2212876712328767,0.2811778538812785,0.3356159817351598,0.3307852739726027,0.1583939497716895,0.2789223744292237,0.1473623287671233,0.1080374429223744,0.2104367579908675,0.0621916666666666,0.1214365296803653,0.3663882420091324
2018-12-31,0.067760502283105,0.2752124429223744,0.0813560502283105,0.0253672374429223,0.1687302511415525,0.2002502283105023,0.4011174657534246,0.2783228310502283,0.12784600456621,0.2003013698630137,0.1934319634703196,0.0853093607305936,0.1306897260273972,0.3360343607305936,0.0716358447488584,0.2159046803652968,0.2260456621004566,0.237307305936073,0.3898570776255708,0.3230034246575343,0.1536400684931506,0.2275317351598173,0.1507086757990867,0.0885954337899543,0.1909239726027397,0.0494833333333333,0.100331506849315,0.35272100456621
2019-12-31,0.082786301369863,0.3036987442922374,0.0785006849315068,0.0286171232876712,0.1862566210045662,0.2235071917808219,0.4301263698630137,0.3192969178082191,0.1428342465753424,0.2101687214611872,0.2133861872146118,0.1003054794520548,0.1588212328767123,0.342628196347032,0.0806646118721461,0.2756470319634703,0.2464703196347032,0.2856970319634703,0.3640843607305936,0.3437278538812785,0.1428584474885844,0.2765722602739726,0.1658110730593607,0.0944651826484018,0.2027333333333333,0.0534279680365296,0.1231292237442922,0.3459175799086758
2020-12-31,0.0706961520947176,0.3398893442622951,0.088713456284153,0.0266906876138433,0.1694220173041894,0.2250610200364298,0.4437227914389799,0.3733669171220401,0.1231284153005464,0.2520609061930783,0.2201898907103825,0.099188752276867,0.1495705828779599,0.3813370901639344,0.0693724954462659,0.294025956284153,0.2703640710382514,0.3218760245901639,0.3412012750455373,0.3758401639344262,0.1849690346083788,0.2630063752276867,0.1403408469945355,0.0993960610200364,0.2407704918032786,0.0586383196721311,0.112135587431694,0.3961581284153005
